date,BTCUSD.bb_live,BTCUSD.open_price,BTCUSD.high_price,BTCUSD.low_price,BTCUSD.close_price,ETHUSD.bb_live,ETHUSD.open_price,ETHUSD.high_price,ETHUSD.low_price,ETHUSD.close_price,LTCUSD.bb_live,LTCUSD.open_price,LTCUSD.high_price,LTCUSD.low_price,LTCUSD.close_price,XRPUSD.bb_live,XRPUSD.open_price,XRPUSD.high_price,XRPUSD.low_price,XRPUSD.close_price,USDTUSD.bb_live,USDTUSD.open_price,USDTUSD.high_price,USDTUSD.low_price,USDTUSD.close_price
2017-01-11,579.50748506837,908.114990234375,919.447998046875,762.765014648438,777.757019042969,350.821660248447,10.5415000915527,10.6639003753662,9.45680046081543,9.71776008605957,88.4319486795155,4.59715986251831,4.63621997833252,3.79626989364624,3.84679007530212,108.994384974978,0.00670812977477908,0.00672058993950486,0.0063122701831162,0.00641104998067021,82.6449870693853,1.00001001358032,1.00001001358032,1.00001001358032,1.00001001358032
2017-01-12,599.682557357858,775.177978515625,826.245971679688,755.755981445312,804.833984375,356.004690748568,9.72138977050781,10.0839996337891,9.17558002471924,9.86133003234863,91.0988438831253,3.83670997619629,4.02131986618042,3.78028011322021,3.96280002593994,109.196356248127,0.00641667004674673,0.00685084983706474,0.0063510499894619,0.00642292993143201,82.6449862429354,1.00001001358032,1.00001001358032,1.00001001358032,1.00001001358032
2017-01-13,613.951258527339,803.736999511719,829.0009765625,780.002990722656,823.984008789062,352.689519171573,9.82721996307373,9.85381984710693,9.51438045501709,9.76949977874756,89.4452823684994,3.94847989082336,3.96010994911194,3.80135989189148,3.89087009429932,112.146544428302,0.00643415004014969,0.00666435016319156,0.00639632996171713,0.0065964600071311,82.6449854164855,1.00001001358032,1.00001001358032,1.00001001358032,1.00001001358032
2017-01-14,609.799540088167,825.142028808594,835.085021972656,812.455993652344,818.411987304688,348.254864787279,9.78645038604736,9.89083957672119,9.44398021697998,9.64665985107422,89.6673514442845,3.89258003234863,3.94603991508484,3.87186002731323,3.90053009986877,116.686330128683,0.00660991994664073,0.00687165977433324,0.00658521009609103,0.00686349021270871,82.6466405443116,1.00001001358032,1.00003004074097,1.00001001358032,1.00003004074097
2017-01-15,612.322441680108,818.142028808594,823.307006835938,812.870971679688,821.797973632812,357.554497568919,9.82919979095459,9.99962043762207,9.59741020202637,9.90425968170166,90.2491859058225,3.88878011703491,3.95196008682251,3.87619996070862,3.92583990097046,114.350898740363,0.00686728022992611,0.00692507019266486,0.00672612013295293,0.00672612013295293,82.6458129803981,1.00003004074097,1.00004994869232,1.00002002716064,1.00002002716064
2017-01-16,619.576761520015,821.783020019531,834.530029296875,820.27099609375,831.533996582031,347.8880961089,9.88352966308594,9.92591953277588,9.58356952667236,9.63650035858154,89.7135553169521,3.92203998565674,3.95740008354187,3.87330007553101,3.9025399684906,115.403085789608,0.00674727000296116,0.00683624017983675,0.00671679014340043,0.00678800977766514,82.6449854164855,1.00002002716064,1.00002002716064,1.00001001358032,1.00001001358032
2017-01-17,676.505447465249,830.945983886719,910.560974121094,830.796020507812,907.93798828125,371.924200366895,9.63961982727051,10.6104001998901,9.5446195602417,10.302300453186,90.5528653806611,3.90569996833801,3.94531989097595,3.85161995887756,3.93904995918274,115.615261710416,0.00677207997068763,0.00684770010411739,0.00661212019622326,0.00680048996582627,82.6449845900356,1.00001001358032,1.00001001358032,1.00001001358032,1.00001001358032
2017-01-18,660.619889992171,909.372985839844,917.4990234375,858.304016113281,886.617980957031,369.234666678148,10.2964000701904,10.5167999267578,9.93529033660889,10.2278003692627,88.2344778220615,3.94225001335144,3.95110011100769,3.78398990631104,3.83820009231567,114.066981533992,0.0067897099070251,0.00712479976937175,0.00665886979550123,0.00670942012220621,82.6449837635858,1.00001001358032,1.00001001358032,1.00001001358032,1.00001001358032
2017-01-19,669.900134918922,888.335021972656,904.614013671875,884.338012695312,899.072998046875,375.35016342113,10.2405004501343,10.4440002441406,10.1788997650146,10.3971996307373,88.7496482618612,3.84190011024475,3.92839002609253,3.81076002120972,3.86061000823975,119.579050863272,0.00671321991831064,0.00703979004174471,0.00667141983285546,0.00703364005312324,82.644982937136,1.00001001358032,1.00001001358032,1.00001001358032,1.00001001358032
2017-01-20,666.884713602401,898.171997070312,899.398010253906,887.007995605469,895.026000976562,382.693145725946,10.3867998123169,10.7627000808716,10.3521003723145,10.6006002426147,89.4255128111196,3.85917997360229,3.9094500541687,3.84308004379272,3.8900101184845,113.48656745862,0.0070323902182281,0.00716027012094855,0.00661021005362272,0.00667528016492724,82.6449821106861,1.00001001358032,1.00001001358032,1.00001001358032,1.00001001358032
2017-01-21,686.825850392053,895.549011230469,927.367004394531,895.534973144531,921.789001464844,393.83392077865,10.5954999923706,10.9778003692627,10.5799999237061,10.9091997146606,89.7588438815846,3.89257001876831,3.91862010955811,3.89071011543274,3.90451002120972,114.000679032714,0.00669388007372618,0.0068241897970438,0.00667810020968318,0.00670552020892501,82.6449812842363,1.00001001358032,1.00001001358032,1.00001001358032,1.00001001358032
2017-01-22,688.974700761958,922.205017089844,937.525024414062,897.564025878906,924.672973632812,386.397120333538,10.9100999832153,10.9717998504639,10.5762996673584,10.703200340271,88.343443325324,3.90247988700867,3.9173800945282,3.82428002357483,3.84294009208679,114.128011502035,0.00670622987672687,0.0067591997794807,0.0066533200442791,0.00671300990507007,82.6449804577865,1.00001001358032,1.00001001358032,1.00001001358032,1.00001001358032
2017-01-23,686.24692369825,925.4990234375,928.265991210938,916.737976074219,921.012023925781,390.642589146849,10.7098999023438,10.8446998596191,10.668999671936,10.8207998275757,88.178386430261,3.85612988471985,3.86210989952087,3.82185006141663,3.83576011657715,113.860758984045,0.00671816011890769,0.00673520006239414,0.00666201999410987,0.00669729011133313,82.6449796313367,1.00001001358032,1.00001001358032,1.00001001358032,1.00001001358032
2017-01-24,665.141930510499,910.677001953125,924.14501953125,892.286010742188,892.68701171875,383.844750487336,10.7278995513916,10.7722997665405,10.5712995529175,10.6324996948242,87.0367725942092,3.83526992797852,3.84160995483398,3.7842800617218,3.78609991073608,111.186325875456,0.00670832023024559,0.00671846978366375,0.00653357012197375,0.00653997994959354,82.6449788048869,1.00001001358032,1.00001001358032,1.00001001358032,1.00001001358032
2017-01-25,671.739784771061,891.924011230469,903.252014160156,891.68701171875,901.5419921875,381.606507874921,10.6184997558594,10.6184997558594,10.4840002059937,10.5705003738403,85.3914872181038,3.79133009910583,3.80200004577637,3.68862009048462,3.7145299911499,110.725770888963,0.006527170073241,0.00659353006631136,0.00649048015475273,0.00651289010420442,82.6449779784371,1.00001001358032,1.00001001358032,1.00001001358032,1.00001001358032
2017-01-26,683.694188963249,902.39501953125,919.325988769531,902.223999023438,917.585998535156,382.277970330044,10.5671997070312,10.6676998138428,10.513500213623,10.5890998840332,88.145281876179,3.71444010734558,3.84172010421753,3.70637989044189,3.83432006835938,113.730869415272,0.00651051988825202,0.00707279983907938,0.00642488012090325,0.00668965000659227,82.6449771519873,1.00001001358032,1.00001001358032,1.00001001358032,1.00001001358032
2017-01-27,685.306588486328,918.359008789062,923.223022460938,915.846008300781,919.75,380.407942400372,10.5840997695923,10.6070003509521,10.4422998428345,10.5373001098633,88.640912955829,3.84010004997253,3.86390995979309,3.8055899143219,3.85588002204895,109.066466679353,0.00668550003319979,0.00681472010910511,0.00633148988708854,0.00641528982669115,82.6449763255375,1.00001001358032,1.00001001358032,1.00001001358032,1.00001001358032
2017-01-28,686.677594223805,919.810974121094,923.911010742188,919.810974121094,921.590026855469,381.407923275571,10.5382995605469,10.5832004547119,10.4293003082275,10.5649995803833,88.5735583423994,3.85352993011475,3.8671600818634,3.83652997016907,3.85295009613037,107.814857539695,0.00640907976776361,0.00641940021887422,0.00632297014817595,0.00634167017415166,82.6449754990877,1.00001001358032,1.00001001358032,1.00001001358032,1.00001001358032
2017-01-29,685.117311746375,922.067016601562,923.418029785156,919.148010253906,919.495971679688,378.483758164394,10.5616998672485,10.5697002410889,10.4517002105713,10.4840002059937,88.5540135013635,3.85244011878967,3.85920000076294,3.83835005760193,3.85209989547729,108.837808154645,0.00635583000257611,0.00649305013939738,0.00628677988424897,0.00640184013172984,82.644974672638,1.00001001358032,1.00003004074097,1.00001001358032,1.00001001358032
2017-01-30,685.777506468601,920.151000976562,923.047973632812,919.473999023438,920.382019042969,381.631778522621,10.493800163269,10.71399974823,10.4665002822876,10.5712003707886,92.4425160785791,3.85623002052307,4.02124977111816,3.85595989227295,4.02124977111816,108.475175035414,0.0064021497964859,0.00646831979975104,0.00635260017588735,0.00638051005080342,82.6705897428,1.00001001358032,1.00032997131348,0.999993979930878,1.00031995773315
2017-01-31,723.048197619126,920.958984375,972.018981933594,920.958984375,970.403015136719,387.274362981155,10.5642004013062,10.7487001419067,10.5450000762939,10.727499961853,93.7618312147052,4.0164999961853,4.10097980499268,4.0164999961853,4.07863998413086,107.349702940874,0.00638984981924295,0.0064109698869288,0.00629669008776546,0.00631430977955461,82.6439008100814,1.00031995773315,1.00058996677399,0.999979019165039,0.999997019767761
2017-02-01,736.9219734619,970.940979003906,989.114013671875,970.742004394531,989.023010253906,387.440412482314,10.7412996292114,10.8472003936768,10.5565996170044,10.7320995330811,93.6857345874078,4.07603979110718,4.13165998458862,4.03058004379272,4.07532978057861,111.178678327249,0.006311209872365,0.0066418400965631,0.00624886015430093,0.00653953012079,82.6440633672574,0.999997019767761,0.999998986721039,0.999997019767761,0.999998986721039
2017-02-02,753.893120809903,990.0009765625,1013.52001953125,983.221008300781,1011.79998779297,390.664244783636,10.7355003356934,10.8880996704102,10.5518999099731,10.8213996887207,93.9142437047572,4.07515001296997,4.09092998504639,4.01694011688232,4.08526992797852,109.98180536596,0.00653957994654775,0.0066296998411417,0.0063814502209425,0.00646913005039096,82.6436495853548,0.999998986721039,0.999998986721039,0.849808990955353,0.999993979930878
2017-02-03,767.386933374852,1011.46002197266,1033.86999511719,1008.78997802734,1029.91003417969,401.245485004744,10.8125,11.1145000457764,10.7550001144409,11.1145000457764,93.8519479495094,4.08163022994995,4.10734987258911,4.04019021987915,4.08256006240845,110.063236712605,0.0064656799659133,0.00651030987501144,0.00640066992491484,0.00647391984239221,82.6439796256819,0.999993979930878,0.999997973442078,0.999993979930878,0.999997973442078
2017-02-04,777.065787293838,1031.32995605469,1045.90002441406,1015.15997314453,1042.90002441406,412.761739190686,11.1287002563477,11.5015001296997,11.1287002563477,11.433500289917,93.2873508758172,4.08450984954834,4.09656000137329,4.01545000076294,4.05800008773804,110.372994081862,0.00648715998977423,0.0065276799723506,0.00642911018803716,0.0064921397715807,82.6440633672574,0.999997973442078,0.999998986721039,0.999997973442078,0.999998986721039
2017-02-05,765.471973027428,1043.52001953125,1043.63000488281,1022.36999511719,1027.33996582031,409.855580276708,11.4421997070312,11.4861001968384,11.3169002532959,11.3529996871948,92.9406848086497,4.065110206604,4.07047986984253,4.01885986328125,4.04292011260986,109.524987069688,0.00649373978376389,0.00656286021694541,0.0064027002081275,0.00644225999712944,82.6440625408168,0.999998986721039,0.999998986721039,0.999998986721039,0.999998986721039
2017-02-06,773.526557834409,1028.40002441406,1044.64001464844,1028.16003417969,1038.15002441406,411.169653957018,11.3538999557495,11.4753999710083,11.3445997238159,11.3893995285034,92.9657434214419,4.05798006057739,4.07938003540039,4.04054021835327,4.04401016235352,109.648757016552,0.00643897987902164,0.00649375002831221,0.00639685988426208,0.00644954014569521,82.6439787992421,0.999998986721039,0.999998986721039,0.999997973442078,0.999997973442078
2017-02-07,790.812863233322,1040.14001464844,1061.93005371094,1040.14001464844,1061.34997558594,415.714789960473,11.4252996444702,11.6098003387451,11.414999961853,11.5152997970581,92.8820612473151,4.05348014831543,4.0787501335144,4.03919982910156,4.04036998748779,108.92009450668,0.00643686018884182,0.0065094898454845,0.00637811981141567,0.00640668021515012,82.6440625408168,0.999997973442078,0.999998986721039,0.999997973442078,0.999998986721039
2017-02-08,792.094415018972,1062.31994628906,1078.96997070312,1037.48999023438,1063.06994628906,412.678697225769,11.5402002334595,11.6303997039795,11.2433996200562,11.4312000274658,92.4866591379463,4.04973983764648,4.08043003082275,3.97049999237061,4.02316999435425,109.452050359923,0.00640656007453799,0.00783262029290199,0.00640232022851706,0.00643796985968947,82.6440617143762,0.999998986721039,0.999998986721039,0.999998986721039,0.999998986721039
2017-02-09,740.91570357945,1064.69995117188,1088.98999023438,953.343994140625,994.382995605469,398.274359180401,11.4358997344971,11.5979995727539,10.6745004653931,11.0321998596191,87.3238997920068,4.02965021133423,4.08305978775024,3.71396994590759,3.79858994483948,108.362797243694,0.00643280986696482,0.00648408010601997,0.00619316007941961,0.00637389998883009,82.6440608879356,0.999998986721039,0.999998986721039,0.999998986721039,0.999998986721039
2017-02-10,736.661933961887,995.632019042969,998.905029296875,946.690979003906,988.674011230469,407.180506631603,11.0450000762939,11.3446998596191,10.7812004089355,11.2789001464844,86.8324067816169,3.80109000205994,3.810879945755,3.69847989082336,3.77720999717712,106.921281906941,0.00636728014796972,0.00670045986771584,0.00619242014363408,0.00628911005333066,82.6440600614949,0.999998986721039,0.999998986721039,0.999998986721039,0.999998986721039
2017-02-11,748.416647100462,988.898010253906,1009.28997802734,982.830017089844,1004.45001220703,409.729227038217,11.2908000946045,11.4317998886108,11.2424001693726,11.3494997024536,87.1976969008985,3.77722001075745,3.80455994606018,3.76697993278503,3.79310011863708,107.662864498257,0.00628961995244026,0.00639519980177283,0.00627251993864775,0.00633272994309664,82.6440592350543,0.999998986721039,0.999998986721039,0.999998986721039,0.999998986721039
2017-02-12,744.490723715079,1003.52001953125,1004.76000976562,996.921020507812,999.181030273438,411.523477453469,11.3533000946045,11.4013004302979,11.3039999008179,11.3992004394531,86.5372336425293,3.79587006568909,3.79587006568909,3.74591994285583,3.76436996459961,106.575479727138,0.00632849987596273,0.00636414019390941,0.00626876996830106,0.00626876996830106,82.6440584086137,0.999998986721039,0.999998986721039,0.999998986721039,0.999998986721039
2017-02-13,738.128305706977,998.885009765625,1002.09997558594,976.002014160156,990.642028808594,406.841143178794,11.3836002349854,11.3949003219604,11.1740999221802,11.2694997787476,85.4687293506665,3.76822996139526,3.76947999000549,3.70398998260498,3.71789002418518,106.280510784435,0.00626708008348942,0.00633837003260851,0.00622835988178849,0.00625141989439726,82.6441421501842,0.999998986721039,1.0,0.999998986721039,1.0
2017-02-14,748.491139003406,991.734985351562,1011.51000976562,986.471008300781,1004.54998779297,470.223818046379,11.2863998413086,13.3306999206543,11.2863998413086,13.0251998901367,86.6850531497468,3.71529006958008,3.77326011657715,3.70712995529175,3.77080011367798,106.740218682255,0.00624008988961577,0.00635193008929491,0.00624008988961577,0.00627845991402864,82.6441413237428,1.0,1.0,1.0,1.0
2017-02-15,750.674279296886,1006.21002197266,1008.84002685547,1001.58001708984,1007.47998046875,466.415145837087,13.0396995544434,13.0396995544434,12.6371002197266,12.9196996688843,87.5696462972016,3.76918005943298,3.81627988815308,3.75559997558594,3.80927991867065,104.511900469135,0.00627921987324953,0.00630195019766688,0.0060951397754252,0.00614739023149014,82.7904230680292,1.0,1.00177001953125,1.0,1.00177001953125
2017-02-16,765.546464930372,1007.65002441406,1033.36999511719,1007.65002441406,1027.43994140625,465.837535950935,12.9209995269775,12.9209995269775,12.5446996688843,12.9036998748779,87.05309467402,3.79676008224487,3.81978011131287,3.77973008155823,3.78680992126465,102.470242599316,0.00613756012171507,0.00624446012079716,0.0059879501350224,0.00602729991078377,82.6482692905298,1.00179004669189,1.00179004669189,1.00004994869232,1.00004994869232
2017-02-17,779.532024104911,1026.11999511719,1053.17004394531,1025.64001464844,1046.2099609375,457.635386053054,12.8985004425049,12.9081001281738,12.6646003723145,12.6765003204346,88.0542443524533,3.77837991714478,3.83946990966797,3.774169921875,3.8303599357605,100.909382760261,0.00593915022909641,0.00609496003016829,0.00587225984781981,0.00593549013137817,82.645796451237,1.00004994869232,1.00004994869232,1.00002002716064,1.00002002716064
2017-02-18,785.64936466188,1049.2099609375,1061.09997558594,1046.9599609375,1054.42004394531,462.462079763423,12.708399772644,12.8257999420166,12.6787996292114,12.8101997375488,87.1501063639625,3.82800006866455,3.82800006866455,3.77819991111755,3.79102993011475,94.6756176316915,0.00594876008108258,0.00601428002119064,0.00542746018618345,0.00556882005184889,82.6449688874899,1.00002002716064,1.00002002716064,1.00001001358032,1.00001001358032
2017-02-19,780.768917130684,1054.76000976562,1056.81005859375,1043.4599609375,1047.86999511719,460.595666844661,12.8176002502441,12.8732995986938,12.7144002914429,12.7585000991821,86.4887277975581,3.79257988929749,3.79363989830017,3.74471998214722,3.76225996017456,99.9304649228766,0.00558874988928437,0.0058921598829329,0.00557008991017938,0.00587791018188,82.6357129810544,1.00001001358032,1.00003004074097,0.999898016452789,0.999898016452789
2017-02-20,804.694097361859,1048.68994140625,1080.48999023438,1041.68994140625,1079.97998046875,448.740083634585,12.7651996612549,12.8966999053955,12.430100440979,12.430100440979,86.6128643944793,3.76865005493164,3.78444004058838,3.74961996078491,3.76765990257263,99.8515748422508,0.00587945012375712,0.00594857987016439,0.00573978992179036,0.00587326986715198,82.6438950250085,0.999897003173828,1.0,0.999895989894867,0.999997019767761
2017-02-21,831.011113455867,1079.28002929688,1117.25,1076.93005371094,1115.30004882812,457.342948884729,12.3422002792358,12.770899772644,12.2101001739502,12.668399810791,86.9719446694274,3.76361989974976,3.79777002334595,3.75727009773254,3.78327989578247,99.1470583179186,0.00587063981220126,0.00590853998437524,0.00573517009615898,0.00583183020353317,82.6243044236808,0.999997019767761,1.00014996528625,0.999641001224518,0.99975997209549
2017-02-22,832.605549424821,1114.80004882812,1125.39001464844,1100.55004882812,1117.43994140625,454.86281039939,12.6871995925903,12.7624998092651,12.5525999069214,12.5996999740601,87.4763122820587,3.78758001327515,3.84113001823425,3.78112006187439,3.80521988868713,99.6184908729798,0.00584889017045498,0.00588674005120993,0.00581669993698597,0.00585955986753106,82.6414123337665,0.999770998954773,0.999997973442078,0.999144971370697,0.999966979026794
2017-02-23,869.324145519352,1117.27001953125,1176.61999511719,1116.9599609375,1166.71997070312,473.624544881592,12.5980997085571,13.207799911499,12.5637998580933,13.1194000244141,88.3436735225544,3.80004000663757,3.84722995758057,3.79636001586914,3.84295010566711,100.217271730795,0.00585565017536283,0.00594288995489478,0.0057978299446404,0.00589478015899658,82.6438950250085,0.999970972537994,0.999997019767761,0.999906003475189,0.999997019767761
2017-02-24,874.510109902794,1172.7099609375,1200.39001464844,1131.9599609375,1173.68005371094,471.812253840463,13.1343002319336,13.2322998046875,12.8828001022339,13.0691995620728,88.4303372989031,3.83091998100281,3.88013005256653,3.81600999832153,3.84671998023987,96.9160088375817,0.0058831600472331,0.00591944996267557,0.00564371002838016,0.00570059986785054,82.6439738406035,0.999997019767761,0.999997973442078,0.999997019767761,0.999997973442078
2017-02-25,852.276232400799,1170.41003417969,1174.84997558594,1124.58996582031,1143.83996582031,489.122750799805,13.0637998580933,13.7238998413086,12.9806995391846,13.5487003326416,87.9565420708196,3.85222005844116,3.8599100112915,3.81455993652344,3.82610988616943,96.3158742212326,0.00569975003600121,0.00574328005313873,0.00562770012766123,0.00566529994830489,82.6474515787321,0.999997973442078,1.00004005432129,0.999997973442078,1.00004005432129
2017-02-26,868.191577539589,1144.27001953125,1167.46997070312,1130.19995117188,1165.19995117188,524.187736915657,13.5177001953125,14.5431003570557,13.395299911499,14.5200004577637,87.9705676592129,3.81588006019592,3.84741997718811,3.79703998565674,3.82671999931335,96.4154981825567,0.0056642098352313,0.00573250977322459,0.00565082998946309,0.00567115982994437,82.6449688874899,1.00004005432129,1.00021994113922,0.999843001365662,1.00001001358032
2017-02-27,879.196732958812,1163.78002929688,1181.97998046875,1163.38000488281,1179.96997070312,555.830306130834,14.5058002471924,15.6752004623413,14.2740001678467,15.3964996337891,87.4193055822231,3.81343007087708,3.82914996147156,3.7969799041748,3.8027400970459,95.3522593969786,0.00566510995849967,0.00569594977423549,0.00560767995193601,0.00560862012207508,82.6499244180249,1.00001001358032,1.00010001659393,0.9999840259552,1.00006997585297
2017-02-28,879.196724166845,1180.71997070312,1193.25,1171.81994628906,1179.96997070312,571.018034254845,15.4506998062134,16.0594005584717,15.1232995986938,15.8171997070312,86.6894159353508,3.80368995666504,3.81627988815308,3.76413989067078,3.77098989486694,94.1115199091716,0.00560782011598349,0.00563067989423871,0.00543825002387166,0.00553563982248306,82.6416635584756,1.00006997585297,1.00006997585297,0.999885976314545,0.999970018863678
2017-03-01,910.885888607407,1180.0400390625,1222.5,1179.68994140625,1222.5,626.342987517595,15.8472003936768,17.3710994720459,15.5588998794556,17.3497009277344,87.3310249443754,3.77306008338928,3.81440997123718,3.76118993759155,3.79889988899231,91.9386187120457,0.00552503019571304,0.00554706994444132,0.0053723999299109,0.00540782976895571,82.6439738406035,0.999971985816956,1.00001001358032,0.999939024448395,0.999997973442078
2017-03-02,932.128723437315,1224.68005371094,1262.13000488281,1215.61999511719,1251.01000976562,687.010789191383,17.3553009033203,19.3530006408691,16.9540004730225,19.0301990509033,90.2121789605971,3.79528999328613,4.11103010177612,3.77774000167847,3.92423009872437,101.850727860802,0.00541946990415454,0.00621700985357165,0.00540809985250235,0.00599086005240679,82.6441413237428,0.999998986721039,1.0,0.999998986721039,1.0
2017-03-03,949.996229218971,1250.7099609375,1280.31005859375,1250.7099609375,1274.98999023438,702.490954483722,19.0428009033203,20.6674003601074,18.4111995697021,19.4589996337891,90.1337858418826,3.92128992080688,3.99668002128601,3.89802002906799,3.92081999778748,107.777110635087,0.00598844978958368,0.00634603993967175,0.00596805009990931,0.00633944990113378,82.6441404973014,1.0,1.0,1.0,1.0
2017-03-04,935.213452207779,1277.43005371094,1279.40002441406,1230.51000976562,1255.15002441406,672.162458948856,19.5170993804932,20.0550003051758,18.6189002990723,18.6189002990723,89.2873506258048,3.91191005706787,3.92246007919312,3.85926008224487,3.8840000629425,107.095885090905,0.00635364977642894,0.00649707019329071,0.00627845013514161,0.00629938021302223,82.6449680610402,1.0,1.00005996227264,0.999997973442078,1.00001001358032
2017-03-05,944.132288527227,1254.2900390625,1267.2900390625,1238.06005859375,1267.11999511719,696.833909981542,18.502799987793,19.4232006072998,18.2322998046875,19.3022994995117,89.6910288736942,3.86310005187988,3.90156006813049,3.83634996414185,3.90156006813049,104.202649769739,0.00629031006246805,0.00638878019526601,0.00612920010462403,0.00612920010462403,82.6449672345906,1.00001001358032,1.00001001358032,1.00001001358032,1.00001001358032
2017-03-06,948.38678573988,1267.46997070312,1276.0,1264.59997558594,1272.82995605469,707.786979896304,19.2823009490967,20.1023006439209,19.1147994995117,19.6056995391846,90.1471208385848,3.87224006652832,3.92659997940063,3.86214995384216,3.92140007019043,102.974323693514,0.00612935982644558,0.00622127018868923,0.00604711007326841,0.00605694996193051,82.649095201295,1.00001001358032,1.00005996227264,1.00001001358032,1.00005996227264
